Player Display Name,Player First Name,Player Last Name,Player Primary Position,Session Title,Session Type,Session Day of Week,Session Week Number,Drill Title,Total Time,Total Distance,Distance Per Min,Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),High Speed Running (Absolute),High Speed Running (Relative),HSR Per Minute (Absolute),HSR Per Minute (Relative),Sprint Distance,Sprints,Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Max Speed,Player Max Speed,Accelerations (Absolute),Accelerations (Relative),Acceleration Impulse,Accelerations Zone 4 (Absolute),Accelerations Zone 4 (Relative),Accelerations Zone 5 (Absolute),Accelerations Zone 5 (Relative),Accelerations Zone 6 (Absolute),Accelerations Zone 6 (Relative),Accelerations Total Distance Zone 4 (Absolute),Accelerations Total Distance Zone 4 (Relative),Accelerations Total Distance Zone 5 (Absolute),Accelerations Total Distance Zone 5 (Relative),Accelerations Total Distance Zone 6 (Absolute),Accelerations Total Distance Zone 6 (Relative),Accelerations Per Min (Absolute),Accelerations Per Min (Relative),Player Max Accel,Max Acceleration,Decelerations (Absolute),Decelerations (Relative),Decelerations Zone 4 (Absolute),Decelerations Zone 4 (Relative),Decelerations Zone 5 (Absolute),Decelerations Zone 5 (Relative),Decelerations Zone 6 (Absolute),Decelerations Zone 6 (Relative),Decelerations Total Distance Zone 4 (Absolute),Decelerations Total Distance Zone 4 (Relative),Decelerations Total Distance Zone 5 (Absolute),Decelerations Total Distance Zone 5 (Relative),Decelerations Total Distance Zone 6 (Absolute),Decelerations Total Distance Zone 6 (Relative),Decels Per Min (Absolute),Decelerations Per Min (Relative),Player Max Decel,Max Deceleration,Average Time Since Last Accel,Average Time Since Last Decel,HML Efforts,Dynamic Load Anterior,Dynamic Load Lateral,Dynamic Load Vertical,Mechanical Load,Total Loading,Time In Heart Rate Zone 5 (Absolute),Time In Heart Rate Zone 5 (Relative),Time In Heart Rate Zone 6 (Absolute),Time In Heart Rate Zone 6 (Relative),Average Heart Rate,Heart Rate Load,Max Heart Rate,Player Max Heart Rate,Step Balance,Fatigue Index,Drill Date,Session Date,Unnamed: 89
Botis,,Botis,Goalkeeper,Team Training,MD-3,Wednesday,43,Rondo 8v3,11,395,36.5,3,21,2,11,1,5,6,38,0.6,0.6,1,0,0,0,0,0,0,0,24.1,27.2,1,8,0,1,4,0,2,0,1,0,0,0,0,0,0,0.1,0.1,5.4,4.4,1,8,1,4,0,2,0,1,0,0,0,0,0,0,0.1,0.1,-5.5,-4.5,13.9,14.0,2,12,11,8,30,34,1.1,6.4,0.3,1.9,145,10,192,196,0.02,5.2,10/22/2025,10/22/2025,Olympiacos
Botis,,Botis,Goalkeeper,Team Training,MD-3,Wednesday,43,Tactical 11v11 MD-3,21,754,36.5,7,21,4,11,2,5,12,38,0.6,0.6,2,0,0,0,0,0,0,0,24.1,27.2,3,8,0,1,4,1,2,0,1,0,0,0,0,0,0,0.1,0.1,5.4,4.4,3,8,1,4,1,2,0,1,0,0,0,0,0,0,0.1,0.1,-5.5,-4.5,13.9,14.0,3,23,20,14,57,65,2.1,6.4,0.6,1.9,145,19,192,196,0.02,5.2,10/22/2025,10/22/2025,Olympiacos
Botis,,Botis,Goalkeeper,Team Training,MD-3,Wednesday,43,SSG 7v7,17,610,36.5,5,21,3,11,1,5,10,38,0.6,0.6,2,0,0,0,0,0,0,0,24.1,27.2,2,8,0,1,4,0,2,0,1,0,0,0,0,0,0,0.1,0.1,5.4,4.4,2,8,1,4,0,2,0,1,0,0,0,0,0,0,0.1,0.1,-5.5,-4.5,13.9,14.0,3,19,16,12,46,53,1.7,6.4,0.5,1.9,145,15,192,196,0.02,5.2,10/22/2025,10/22/2025,Olympiacos
Botis,,Botis,Goalkeeper,Team Training,MD-3,Wednesday,43,Transition 8v8+8,11,395,36.5,3,21,2,11,1,5,6,38,0.6,0.6,1,0,0,0,0,0,0,0,24.1,27.2,1,8,0,1,4,0,2,0,1,0,0,0,0,0,0,0.1,0.1,5.4,4.4,1,8,1,4,0,2,0,1,0,0,0,0,0,0,0.1,0.1,-5.5,-4.5,13.9,14.0,2,12,11,8,30,34,1.1,6.4,0.3,1.9,145,10,192,196,0.02,5.2,10/22/2025,10/22/2025,Olympiacos
Botis,,Botis,Goalkeeper,Team Training,MD-3,Wednesday,43,Finishing,8,287,36.5,3,21,1,11,1,5,5,38,0.6,0.6,1,0,0,0,0,0,0,0,24.1,27.2,1,8,0,0,4,0,2,0,1,0,0,0,0,0,0,0.1,0.1,5.4,4.4,1,8,0,4,0,2,0,1,0,0,0,0,0,0,0.1,0.1,-5.5,-4.5,13.9,14.0,1,9,8,5,22,25,0.8,6.4,0.2,1.9,145,7,192,196,0.02,5.2,10/22/2025,10/22/2025,Olympiacos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Entire Session,80,6352,80.6,208,188,114,102,79,71,379,332,4.8,4.8,113,4,5,4,2,2,1,1,29.5,33.2,22,21,0,11,10,6,6,4,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,22,20,11,10,6,5,4,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,27,197,173,123,494,555,7.9,6.8,2.4,2.1,145,159,190,196,0.01,5.4,10/22/2025,10/22/2025,Panetolikos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Warm Up + Ball,14,1112,80.6,36,188,20,102,14,71,66,332,4.8,4.8,20,1,1,4,0,2,0,1,29.5,33.2,4,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,4,20,2,10,1,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,5,34,30,22,86,97,1.4,6.8,0.4,2.1,145,28,190,196,0.01,5.4,10/22/2025,10/22/2025,Panetolikos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Rondo 8v3,10,794,80.6,26,188,14,102,10,71,47,332,4.8,4.8,14,0,1,4,0,2,0,1,29.5,33.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,3,20,1,10,1,5,0,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,3,25,22,15,62,69,1.0,6.8,0.3,2.1,145,20,190,196,0.01,5.4,10/22/2025,10/22/2025,Panetolikos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Tactical 11v11 MD-3,20,1588,80.6,52,188,28,102,20,71,95,332,4.8,4.8,28,1,1,4,0,2,0,1,29.5,33.2,6,21,0,3,10,2,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,6,20,3,10,2,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,7,49,43,31,124,139,2.0,6.8,0.6,2.1,145,40,190,196,0.01,5.4,10/22/2025,10/22/2025,Panetolikos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-3,Wednesday,43,SSG 7v7,17,1350,80.6,44,188,24,102,17,71,81,332,4.8,4.8,24,1,1,4,0,2,0,1,29.5,33.2,5,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,5,20,2,10,1,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,6,42,37,26,105,118,1.7,6.8,0.5,2.1,145,34,190,196,0.01,5.4,10/22/2025,10/22/2025,Panetolikos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Transition 8v8+8,10,794,80.6,26,188,14,102,10,71,47,332,4.8,4.8,14,0,1,4,0,2,0,1,29.5,33.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,3,20,1,10,1,5,0,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,3,25,22,15,62,69,1.0,6.8,0.3,2.1,145,20,190,196,0.01,5.4,10/22/2025,10/22/2025,Panetolikos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Finishing,9,715,80.6,23,188,13,102,9,71,43,332,4.8,4.8,13,0,1,4,0,2,0,1,29.5,33.2,2,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,2,20,1,10,1,5,0,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,3,22,19,14,56,62,0.9,6.8,0.3,2.1,145,18,190,196,0.01,5.4,10/22/2025,10/22/2025,Panetolikos
Filon,,Filon,Full Back,Team Training,MD-3,Wednesday,43,Entire Session,72,6088,85.7,242,241,132,131,90,90,441,427,6.2,6.2,129,4,6,5,2,2,2,1,30.6,34.2,21,21,0,10,10,6,6,4,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,20,20,10,10,6,6,4,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,27,188,164,117,468,525,7.1,6.8,2.1,2.1,145,152,191,196,0.05,5.3,10/22/2025,10/22/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-3,Wednesday,43,Warm Up + Ball,13,1099,85.7,44,241,24,131,16,90,80,427,6.2,6.2,23,1,1,5,0,2,0,1,30.6,34.2,4,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,4,20,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,5,34,30,21,84,95,1.3,6.8,0.4,2.1,145,27,191,196,0.05,5.3,10/22/2025,10/22/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-3,Wednesday,43,Rondo 8v3,9,761,85.7,30,241,16,131,11,90,55,427,6.2,6.2,16,0,1,5,0,2,0,1,30.6,34.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,2,20,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,3,24,20,15,58,66,0.9,6.8,0.3,2.1,145,19,191,196,0.05,5.3,10/22/2025,10/22/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-3,Wednesday,43,Tactical 11v11 MD-3,18,1522,85.7,60,241,33,131,22,90,110,427,6.2,6.2,32,1,2,5,0,2,0,1,30.6,34.2,5,21,0,2,10,2,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,5,20,2,10,2,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,7,47,41,29,117,131,1.8,6.8,0.5,2.1,145,38,191,196,0.05,5.3,10/22/2025,10/22/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-3,Wednesday,43,SSG 7v7,15,1268,85.7,50,241,28,131,19,90,92,427,6.2,6.2,27,1,1,5,0,2,0,1,30.6,34.2,4,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,4,20,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,6,39,34,24,98,109,1.5,6.8,0.4,2.1,145,32,191,196,0.05,5.3,10/22/2025,10/22/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-3,Wednesday,43,Transition 8v8+8,9,761,85.7,30,241,16,131,11,90,55,427,6.2,6.2,16,0,1,5,0,2,0,1,30.6,34.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,2,20,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,3,24,20,15,58,66,0.9,6.8,0.3,2.1,145,19,191,196,0.05,5.3,10/22/2025,10/22/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-3,Wednesday,43,Finishing,8,676,85.7,27,241,15,131,10,90,49,427,6.2,6.2,14,0,1,5,0,2,0,1,30.6,34.2,2,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,2,20,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,3,21,18,13,52,58,0.8,6.8,0.2,2.1,145,17,191,196,0.05,5.3,10/22/2025,10/22/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-3,Wednesday,43,Entire Session,81,6982,87.6,181,167,99,91,57,52,328,298,4.1,4.1,82,3,4,4,1,1,1,0,28.6,32.2,24,22,0,12,11,7,6,4,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,24,22,12,11,7,6,4,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,31,215,188,134,537,603,8.0,7.1,2.4,2.1,144,175,190,196,0.03,5.4,10/22/2025,10/22/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-3,Wednesday,43,Warm Up + Ball,15,1293,87.6,34,167,18,91,11,52,61,298,4.1,4.1,15,1,1,4,0,1,0,0,28.6,32.2,4,22,0,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,4,22,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,6,40,35,25,99,112,1.5,7.1,0.4,2.1,144,32,190,196,0.03,5.4,10/22/2025,10/22/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-3,Wednesday,43,Rondo 8v3,11,948,87.6,25,167,13,91,8,52,45,298,4.1,4.1,11,0,1,4,0,1,0,0,28.6,32.2,3,22,0,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,3,22,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,4,29,26,18,73,82,1.1,7.1,0.3,2.1,144,24,190,196,0.03,5.4,10/22/2025,10/22/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-3,Wednesday,43,Tactical 11v11 MD-3,20,1724,87.6,45,167,24,91,14,52,81,298,4.1,4.1,20,1,1,4,0,1,0,0,28.6,32.2,6,22,0,3,11,2,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,6,22,3,11,2,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,8,53,46,33,133,149,2.0,7.1,0.6,2.1,144,43,190,196,0.03,5.4,10/22/2025,10/22/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-3,Wednesday,43,SSG 7v7,17,1465,87.6,38,167,21,91,12,52,69,298,4.1,4.1,17,1,1,4,0,1,0,0,28.6,32.2,5,22,0,3,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,5,22,3,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,7,45,39,28,113,127,1.7,7.1,0.5,2.1,144,37,190,196,0.03,5.4,10/22/2025,10/22/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-3,Wednesday,43,Transition 8v8+8,11,948,87.6,25,167,13,91,8,52,45,298,4.1,4.1,11,0,1,4,0,1,0,0,28.6,32.2,3,22,0,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,3,22,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,4,29,26,18,73,82,1.1,7.1,0.3,2.1,144,24,190,196,0.03,5.4,10/22/2025,10/22/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-3,Wednesday,43,Finishing,7,603,87.6,16,167,9,91,5,52,28,298,4.1,4.1,7,0,0,4,0,1,0,0,28.6,32.2,2,22,0,1,11,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,2,22,1,11,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,3,19,16,12,46,52,0.7,7.1,0.2,2.1,144,15,190,196,0.03,5.4,10/22/2025,10/22/2025,Levadiakos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-3,Wednesday,43,Entire Session,73,5062,70.4,133,126,72,69,42,41,241,223,3.3,3.3,60,2,3,3,1,1,0,0,28.7,32.2,17,17,0,8,8,5,5,3,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,17,16,8,8,4,5,3,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,23,154,135,97,385,436,7.2,6.5,2.2,2.0,145,126,191,196,0.07,5.3,10/22/2025,10/22/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-3,Wednesday,43,Warm Up + Ball,13,901,70.4,24,126,13,69,7,41,43,223,3.3,3.3,11,0,1,3,0,1,0,0,28.7,32.2,3,17,0,1,8,1,5,1,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,3,16,1,8,1,5,1,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,4,27,24,17,69,78,1.3,6.5,0.4,2.0,145,22,191,196,0.07,5.3,10/22/2025,10/22/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-3,Wednesday,43,Rondo 8v3,9,624,70.4,16,126,9,69,5,41,30,223,3.3,3.3,7,0,0,3,0,1,0,0,28.7,32.2,2,17,0,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,2,16,1,8,0,5,0,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,3,19,17,12,47,54,0.9,6.5,0.3,2.0,145,16,191,196,0.07,5.3,10/22/2025,10/22/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-3,Wednesday,43,Tactical 11v11 MD-3,18,1248,70.4,33,126,18,69,10,41,59,223,3.3,3.3,15,0,1,3,0,1,0,0,28.7,32.2,4,17,0,2,8,1,5,1,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,4,16,2,8,1,5,1,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,6,38,33,24,95,108,1.8,6.5,0.5,2.0,145,31,191,196,0.07,5.3,10/22/2025,10/22/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-3,Wednesday,43,SSG 7v7,15,1040,70.4,27,126,15,69,9,41,50,223,3.3,3.3,12,0,1,3,0,1,0,0,28.7,32.2,3,17,0,2,8,1,5,1,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,3,16,2,8,1,5,1,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,5,32,28,20,79,90,1.5,6.5,0.5,2.0,145,26,191,196,0.07,5.3,10/22/2025,10/22/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-3,Wednesday,43,Transition 8v8+8,9,624,70.4,16,126,9,69,5,41,30,223,3.3,3.3,7,0,0,3,0,1,0,0,28.7,32.2,2,17,0,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,2,16,1,8,0,5,0,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,3,19,17,12,47,54,0.9,6.5,0.3,2.0,145,16,191,196,0.07,5.3,10/22/2025,10/22/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-3,Wednesday,43,Finishing,9,624,70.4,16,126,9,69,5,41,30,223,3.3,3.3,7,0,0,3,0,1,0,0,28.7,32.2,2,17,0,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,2,16,1,8,0,5,0,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,3,19,17,12,47,54,0.9,6.5,0.3,2.0,145,16,191,196,0.07,5.3,10/22/2025,10/22/2025,Olympiacos
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Entire Session,75,5955,80.6,195,188,107,102,74,71,355,332,4.8,4.8,106,4,4,4,2,2,1,1,29.5,33.2,21,21,0,10,10,6,6,4,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,20,20,10,10,6,5,4,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,26,185,162,116,463,520,7.4,6.8,2.2,2.1,145,149,190,196,0.04,5.4,10/22/2025,10/22/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Warm Up + Ball,14,1112,80.6,36,188,20,102,14,71,66,332,4.8,4.8,20,1,1,4,0,2,0,1,29.5,33.2,4,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,4,20,2,10,1,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,5,35,30,22,86,97,1.4,6.8,0.4,2.1,145,28,190,196,0.04,5.4,10/22/2025,10/22/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Rondo 8v3,10,794,80.6,26,188,14,102,10,71,47,332,4.8,4.8,14,1,1,4,0,2,0,1,29.5,33.2,3,21,0,1,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,3,20,1,10,1,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,3,25,22,15,62,69,1.0,6.8,0.3,2.1,145,20,190,196,0.04,5.4,10/22/2025,10/22/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Tactical 11v11 MD-3,19,1509,80.6,49,188,27,102,19,71,90,332,4.8,4.8,27,1,1,4,1,2,0,1,29.5,33.2,5,21,0,3,10,2,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,5,20,3,10,2,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,7,47,41,29,117,132,1.9,6.8,0.6,2.1,145,38,190,196,0.04,5.4,10/22/2025,10/22/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-3,Wednesday,43,SSG 7v7,16,1270,80.6,42,188,23,102,16,71,76,332,4.8,4.8,23,1,1,4,0,2,0,1,29.5,33.2,4,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,4,20,2,10,1,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,6,39,35,25,99,111,1.6,6.8,0.5,2.1,145,32,190,196,0.04,5.4,10/22/2025,10/22/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Transition 8v8+8,10,794,80.6,26,188,14,102,10,71,47,332,4.8,4.8,14,1,1,4,0,2,0,1,29.5,33.2,3,21,0,1,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,3,20,1,10,1,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,3,25,22,15,62,69,1.0,6.8,0.3,2.1,145,20,190,196,0.04,5.4,10/22/2025,10/22/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-3,Wednesday,43,Finishing,6,476,80.6,16,188,9,102,6,71,28,332,4.8,4.8,8,0,0,4,0,2,0,1,29.5,33.2,2,21,0,1,10,0,6,0,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,2,20,1,10,0,5,0,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,2,15,13,9,37,42,0.6,6.8,0.2,2.1,145,12,190,196,0.04,5.4,10/22/2025,10/22/2025,AEK Athens
Katris,,Katris,Full Back,Team Training,MD-3,Wednesday,43,Entire Session,77,6510,85.7,259,241,141,131,96,90,471,427,6.2,6.2,138,5,6,5,3,2,2,1,30.6,34.2,22,21,0,11,10,6,6,4,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,22,20,11,10,6,6,4,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,29,201,176,125,501,561,7.6,6.8,2.3,2.1,145,162,191,196,0.03,5.3,10/22/2025,10/22/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-3,Wednesday,43,Warm Up + Ball,14,1184,85.7,47,241,26,131,17,90,86,427,6.2,6.2,25,1,1,5,1,2,0,1,30.6,34.2,4,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,4,20,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,5,37,32,23,91,102,1.4,6.8,0.4,2.1,145,29,191,196,0.03,5.3,10/22/2025,10/22/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-3,Wednesday,43,Rondo 8v3,10,845,85.7,34,241,18,131,12,90,61,427,6.2,6.2,18,1,1,5,0,2,0,1,30.6,34.2,3,21,0,1,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,3,20,1,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,4,26,23,16,65,73,1.0,6.8,0.3,2.1,145,21,191,196,0.03,5.3,10/22/2025,10/22/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-3,Wednesday,43,Tactical 11v11 MD-3,19,1606,85.7,64,241,35,131,24,90,116,427,6.2,6.2,34,1,1,5,1,2,0,1,30.6,34.2,5,21,0,3,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,5,20,3,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,7,50,43,31,124,138,1.9,6.8,0.6,2.1,145,40,191,196,0.03,5.3,10/22/2025,10/22/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-3,Wednesday,43,SSG 7v7,16,1353,85.7,54,241,29,131,20,90,98,427,6.2,6.2,29,1,1,5,1,2,0,1,30.6,34.2,5,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,5,20,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,6,42,37,26,104,117,1.6,6.8,0.5,2.1,145,34,191,196,0.03,5.3,10/22/2025,10/22/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-3,Wednesday,43,Transition 8v8+8,10,845,85.7,34,241,18,131,12,90,61,427,6.2,6.2,18,1,1,5,0,2,0,1,30.6,34.2,3,21,0,1,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,3,20,1,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,4,26,23,16,65,73,1.0,6.8,0.3,2.1,145,21,191,196,0.03,5.3,10/22/2025,10/22/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-3,Wednesday,43,Finishing,8,676,85.7,27,241,15,131,10,90,49,427,6.2,6.2,14,1,1,5,0,2,0,1,30.6,34.2,2,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,2,20,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,3,21,18,13,52,58,0.8,6.8,0.2,2.1,145,17,191,196,0.03,5.3,10/22/2025,10/22/2025,Panathinaikos
