Player Display Name,Player First Name,Player Last Name,Player Primary Position,Session Title,Session Type,Session Day of Week,Session Week Number,Drill Title,Total Time,Total Distance,Distance Per Min,Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),High Speed Running (Absolute),High Speed Running (Relative),HSR Per Minute (Absolute),HSR Per Minute (Relative),Sprint Distance,Sprints,Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Max Speed,Player Max Speed,Accelerations (Absolute),Accelerations (Relative),Acceleration Impulse,Accelerations Zone 4 (Absolute),Accelerations Zone 4 (Relative),Accelerations Zone 5 (Absolute),Accelerations Zone 5 (Relative),Accelerations Zone 6 (Absolute),Accelerations Zone 6 (Relative),Accelerations Total Distance Zone 4 (Absolute),Accelerations Total Distance Zone 4 (Relative),Accelerations Total Distance Zone 5 (Absolute),Accelerations Total Distance Zone 5 (Relative),Accelerations Total Distance Zone 6 (Absolute),Accelerations Total Distance Zone 6 (Relative),Accelerations Per Min (Absolute),Accelerations Per Min (Relative),Player Max Accel,Max Acceleration,Decelerations (Absolute),Decelerations (Relative),Decelerations Zone 4 (Absolute),Decelerations Zone 4 (Relative),Decelerations Zone 5 (Absolute),Decelerations Zone 5 (Relative),Decelerations Zone 6 (Absolute),Decelerations Zone 6 (Relative),Decelerations Total Distance Zone 4 (Absolute),Decelerations Total Distance Zone 4 (Relative),Decelerations Total Distance Zone 5 (Absolute),Decelerations Total Distance Zone 5 (Relative),Decelerations Total Distance Zone 6 (Absolute),Decelerations Total Distance Zone 6 (Relative),Decels Per Min (Absolute),Decelerations Per Min (Relative),Player Max Decel,Max Deceleration,Average Time Since Last Accel,Average Time Since Last Decel,HML Efforts,Dynamic Load Anterior,Dynamic Load Lateral,Dynamic Load Vertical,Mechanical Load,Total Loading,Time In Heart Rate Zone 5 (Absolute),Time In Heart Rate Zone 5 (Relative),Time In Heart Rate Zone 6 (Absolute),Time In Heart Rate Zone 6 (Relative),Average Heart Rate,Heart Rate Load,Max Heart Rate,Player Max Heart Rate,Step Balance,Fatigue Index,Drill Date,Session Date,Unnamed: 89
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-2,Thursday,46,Team Training,72,5840,81.1,203,203,111,111,66,66,369,358,5.12,5.12,94,3,5,5,2,2,1,1,28.8,33.0,20,20,,10,10,6,6,4,4,,,,,,,0.28,0.28,5.42,3.22,20,20,10,10,6,6,4,4,,,,,,,0.29,0.29,-6.39,-5.38,10.9,9.1,22,190,166,119,476,514,7.2,7.2,2.2,2.2,153,146,190,196,50.1,7.2,11/13/2025,11/13/2025,
Petros Mantalos,Petros,Mantalos,Offensive Midfielder,Team Training,MD-2,Thursday,46,Team Training,65,5429,83.5,203,203,110,110,78,78,368,335,5.67,5.67,112,5,5,5,2,2,1,1,29.2,33.2,18,18,,9,9,5,5,3,3,,,,,,,0.29,0.29,5.8,4.25,19,19,9,9,5,5,3,3,,,,,,,0.3,0.3,-6.26,-3.1,9.4,20.0,26,167,147,105,419,464,6.5,6.5,1.9,1.9,140,136,185,192,49.8,7.3,11/13/2025,11/13/2025,
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,Team Training,MD-2,Thursday,46,Team Training,65,5510,84.8,166,166,91,91,79,79,302,304,4.64,4.64,113,4,4,4,2,2,1,1,29.7,33.5,19,19,,9,9,5,5,3,3,,,,,,,0.3,0.3,5.43,4.73,19,19,9,9,5,5,3,3,,,,,,,0.3,0.3,-5.64,-4.96,19.8,10.7,28,181,158,113,452,483,6.5,6.5,1.9,1.9,142,138,186,193,50.4,5.6,11/13/2025,11/13/2025,
Dimitris Pelkas,Dimitris,Pelkas,Offensive Midfielder,Team Training,MD-2,Thursday,46,Team Training,88,8498,96.6,270,270,147,147,92,92,491,494,5.57,5.57,131,5,6,6,3,3,1,1,29.0,33.7,31,31,,15,15,9,9,6,6,,,,,,,0.36,0.36,4.92,3.4,32,32,16,16,9,9,6,6,,,,,,,0.37,0.37,-4.78,-5.21,12.7,16.3,34,276,242,173,691,740,8.8,8.8,2.6,2.6,145,212,192,192,51.3,3.0,11/13/2025,11/13/2025,
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,Team Training,MD-2,Thursday,46,Team Training,80,7283,91.0,315,315,172,172,115,115,573,547,7.16,7.16,164,7,7,7,3,3,2,2,31.2,35.1,26,26,,13,13,7,7,5,5,,,,,,,0.33,0.33,5.36,4.81,26,26,13,13,7,7,5,5,,,,,,,0.33,0.33,-6.44,-3.37,14.3,14.8,36,242,212,151,605,652,8.0,8.0,2.4,2.4,138,182,188,195,50.4,3.8,11/13/2025,11/13/2025,
Christos Tzolis,Christos,Tzolis,Winger,Team Training,MD-2,Thursday,46,Team Training,65,5775,88.8,229,229,125,125,87,87,417,399,6.41,6.41,125,5,5,5,2,2,1,1,31.7,35.7,21,21,,10,10,6,6,4,4,,,,,,,0.34,0.34,5.34,3.95,22,22,11,11,6,6,4,4,,,,,,,0.35,0.35,-5.77,-3.94,14.7,10.7,29,169,148,106,422,466,6.5,6.5,1.9,1.9,141,144,194,199,51.4,4.5,11/13/2025,11/13/2025,
Giorgos Masouras,Giorgos,Masouras,Winger,Team Training,MD-2,Thursday,46,Team Training,80,7322,91.5,354,354,193,193,162,162,643,610,8.04,8.04,232,9,8,8,4,4,3,3,32.2,35.1,22,22,,11,11,6,6,4,4,,,,,,,0.28,0.28,6.12,4.24,21,21,10,10,6,6,4,4,,,,,,,0.27,0.27,-4.66,-4.88,9.4,10.4,28,203,178,127,507,542,8.0,8.0,2.4,2.4,136,183,189,198,50.4,2.3,11/13/2025,11/13/2025,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,Team Training,MD-2,Thursday,46,Team Training,72,6173,85.7,267,267,146,146,89,89,485,468,6.74,6.74,128,4,6,6,3,3,1,1,30.7,34.3,21,21,,10,10,6,6,4,4,,,,,,,0.3,0.3,4.51,4.41,21,21,10,10,6,6,4,4,,,,,,,0.3,0.3,-5.33,-4.95,10.5,17.5,28,192,168,120,480,563,7.2,7.2,2.2,2.2,151,154,197,196,51.3,8.6,11/13/2025,11/13/2025,
Fotis Ioannidis,Fotis,Ioannidis,Striker,Team Training,MD-2,Thursday,46,Team Training,72,5680,78.9,244,244,133,133,112,112,444,444,6.16,6.16,160,7,6,6,2,2,2,2,31.2,34.2,20,20,,10,10,6,6,4,4,,,,,,,0.29,0.29,5.42,3.78,19,19,9,9,5,5,3,3,,,,,,,0.27,0.27,-6.43,-3.46,18.8,16.7,23,172,151,108,431,488,7.2,7.2,2.2,2.2,141,142,196,200,48.7,7.9,11/13/2025,11/13/2025,
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,Team Training,MD-1,Friday,46,Team Training,65,1734,26.7,14,14,8,8,4,4,25,24,0.39,0.39,6,0,0,0,0,0,0,0,23.9,27.0,6,6,,3,3,1,1,1,1,,,,,,,0.09,0.09,4.88,5.46,6,6,3,3,1,1,1,1,,,,,,,0.1,0.1,-6.17,-3.33,19.9,18.7,7,51,45,32,128,151,6.5,6.5,1.9,1.9,136,43,189,192,51.1,2.1,11/14/2025,11/14/2025,
Odysseas Vlachodimos,Odysseas,Vlachodimos,Goalkeeper,Team Training,MD-1,Friday,46,Team Training,72,1945,27.0,18,18,10,10,5,5,32,33,0.44,0.44,7,0,0,0,0,0,0,0,23.6,27.3,7,7,,3,3,2,2,1,1,,,,,,,0.1,0.1,5.36,4.32,7,7,3,3,2,2,1,1,,,,,,,0.1,0.1,-6.19,-5.24,10.1,12.1,8,56,49,35,140,155,7.2,7.2,2.2,2.2,141,49,188,199,48.8,8.9,11/14/2025,11/14/2025,
Christos Mandas,Christos,Mandas,Goalkeeper,Team Training,MD-1,Friday,46,Team Training,88,2732,31.0,21,21,11,11,5,5,37,37,0.42,0.42,7,0,0,0,0,0,0,0,24.1,26.8,8,8,,4,4,2,2,1,1,,,,,,,0.1,0.1,5.99,4.43,8,8,4,4,2,2,1,1,,,,,,,0.09,0.09,-6.5,-4.5,8.5,19.8,12,77,68,48,193,228,8.8,8.8,2.6,2.6,141,68,187,197,51.4,3.4,11/14/2025,11/14/2025,
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,Team Training,MD-1,Friday,46,Team Training,65,3808,58.6,154,154,84,84,57,57,279,281,4.3,4.3,82,2,3,3,1,1,1,1,30.0,34.0,14,14,,7,7,4,4,2,2,,,,,,,0.22,0.22,5.3,3.78,12,12,6,6,3,3,2,2,,,,,,,0.2,0.2,-5.06,-4.74,14.7,10.1,18,112,98,70,280,300,6.5,6.5,1.9,1.9,139,95,185,200,48.7,2.4,11/14/2025,11/14/2025,
Kostas Tsimikas,Kostas,Tsimikas,Full Back,Team Training,MD-1,Friday,46,Team Training,88,5975,67.9,266,266,145,145,78,78,484,444,5.5,5.5,111,3,6,6,3,3,1,1,30.5,34.2,23,23,,11,11,7,7,4,4,,,,,,,0.27,0.27,5.26,3.44,24,24,12,12,7,7,4,4,,,,,,,0.28,0.28,-5.62,-3.53,17.7,14.0,29,167,146,104,417,483,8.8,8.8,2.6,2.6,146,149,197,195,48.9,4.1,11/14/2025,11/14/2025,
Lazaros Rota,Lazaros,Rota,Full Back,Team Training,MD-1,Friday,46,Team Training,72,4134,57.4,185,185,101,101,52,52,337,331,4.68,4.68,75,3,4,4,2,2,1,1,30.8,34.2,15,15,,7,7,4,4,3,3,,,,,,,0.21,0.21,5.95,5.41,14,14,7,7,4,4,2,2,,,,,,,0.2,0.2,-4.94,-3.46,14.4,11.7,18,118,103,74,295,346,7.2,7.2,2.2,2.2,151,103,194,196,49.9,6.1,11/14/2025,11/14/2025,
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,Team Training,MD-1,Friday,46,Team Training,65,3812,58.6,109,109,60,60,35,35,199,188,3.05,3.05,50,2,2,2,1,1,0,0,29.1,32.7,12,12,,6,6,3,3,2,2,,,,,,,0.19,0.19,5.37,3.38,11,11,5,5,3,3,2,2,,,,,,,0.18,0.18,-6.47,-5.71,14.8,10.4,15,118,103,74,295,326,6.5,6.5,1.9,1.9,150,95,186,197,49.3,4.5,11/14/2025,11/14/2025,
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,Team Training,MD-1,Friday,46,Team Training,80,4747,59.3,117,117,64,64,40,40,213,207,2.66,2.66,56,2,2,2,1,1,0,0,28.3,32.2,14,14,,7,7,4,4,2,2,,,,,,,0.18,0.18,5.25,5.0,13,13,6,6,4,4,2,2,,,,,,,0.17,0.17,-4.78,-4.63,19.4,15.1,20,135,118,84,336,362,8.0,8.0,2.4,2.4,152,119,186,196,48.8,2.5,11/14/2025,11/14/2025,
Pantelis Hatzidiakos,Pantelis,Hatzidiakos,Central Defender,Team Training,MD-1,Friday,46,Team Training,65,3487,53.6,79,79,43,43,24,24,143,134,2.2,2.2,35,1,1,1,0,0,0,0,27.9,32.4,13,13,,6,6,4,4,2,2,,,,,,,0.21,0.21,4.57,4.97,14,14,7,7,4,4,2,2,,,,,,,0.22,0.22,-5.95,-4.15,14.2,17.1,13,105,92,66,264,308,6.5,6.5,1.9,1.9,148,87,193,198,49.9,6.0,11/14/2025,11/14/2025,
Panagiotis Retsos,Panagiotis,Retsos,Central Defender,Team Training,MD-1,Friday,46,Team Training,72,3896,54.1,99,99,54,54,30,30,180,177,2.5,2.5,43,2,2,2,1,1,0,0,29.2,31.7,14,14,,7,7,4,4,2,2,,,,,,,0.2,0.2,5.79,4.21,14,14,7,7,4,4,2,2,,,,,,,0.2,0.2,-6.19,-3.93,16.3,8.8,18,119,104,75,298,333,7.2,7.2,2.2,2.2,139,97,194,193,49.2,5.9,11/14/2025,11/14/2025,
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-1,Friday,46,Team Training,72,5078,70.5,171,171,93,93,83,83,311,296,4.32,4.32,118,4,4,4,2,2,1,1,30.7,34.6,15,15,,7,7,4,4,3,3,,,,,,,0.22,0.22,5.41,3.94,15,15,7,7,4,4,3,3,,,,,,,0.22,0.22,-6.03,-4.43,13.6,12.1,21,152,133,95,380,422,7.2,7.2,2.2,2.2,150,127,194,194,48.4,6.7,11/14/2025,11/14/2025,
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,Team Training,MD-1,Friday,46,Team Training,65,4207,64.7,127,127,69,69,42,42,231,219,3.55,3.55,60,2,3,3,1,1,0,0,29.1,32.5,13,13,,6,6,4,4,2,2,,,,,,,0.21,0.21,5.51,5.19,13,13,6,6,4,4,2,2,,,,,,,0.21,0.21,-4.94,-3.17,8.8,14.8,18,127,111,80,318,369,6.5,6.5,1.9,1.9,149,105,190,193,50.0,6.2,11/14/2025,11/14/2025,
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,Team Training,MD-1,Friday,46,Team Training,88,6276,71.3,178,178,97,97,55,55,323,330,3.68,3.68,78,3,4,4,2,2,1,1,28.6,32.7,21,21,,10,10,6,6,4,4,,,,,,,0.25,0.25,5.49,3.46,22,22,11,11,6,6,4,4,,,,,,,0.26,0.26,-5.08,-5.59,13.5,17.4,26,207,181,129,518,621,8.8,8.8,2.6,2.6,154,157,185,193,49.8,8.0,11/14/2025,11/14/2025,
Manolis Siopis,Manolis,Siopis,Defensive Midfielder,Team Training,MD-1,Friday,46,Team Training,88,6038,68.6,144,144,79,79,56,56,262,263,2.98,2.98,81,3,3,3,1,1,1,1,29.1,32.6,22,22,,11,11,6,6,4,4,,,,,,,0.25,0.25,5.88,3.73,22,22,11,11,6,6,4,4,,,,,,,0.26,0.26,-5.42,-5.58,14.5,16.7,28,195,170,122,487,533,8.8,8.8,2.6,2.6,135,151,185,200,49.9,7.0,11/14/2025,11/14/2025,
Christos Mouzakitis,Christos,Mouzakitis,Defensive Midfielder,Team Training,MD-1,Friday,46,Team Training,72,5009,69.6,138,138,75,75,37,37,251,261,3.48,3.48,53,2,3,3,1,1,0,0,28.2,31.9,17,17,,8,8,5,5,3,3,,,,,,,0.25,0.25,5.34,4.84,18,18,9,9,5,5,3,3,,,,,,,0.25,0.25,-5.84,-5.13,12.7,11.4,24,162,142,101,406,428,7.2,7.2,2.2,2.2,144,125,188,199,51.5,8.8,11/14/2025,11/14/2025,
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-1,Friday,46,Team Training,80,4760,59.5,136,136,74,74,62,62,247,241,3.08,3.08,89,4,3,3,1,1,1,1,29.0,33.6,18,18,,9,9,5,5,3,3,,,,,,,0.23,0.23,6.03,3.71,19,19,9,9,5,5,3,3,,,,,,,0.24,0.24,-6.39,-4.56,10.9,12.5,18,156,136,97,389,421,8.0,8.0,2.4,2.4,138,119,195,193,49.1,6.2,11/14/2025,11/14/2025,
Petros Mantalos,Petros,Mantalos,Offensive Midfielder,Team Training,MD-1,Friday,46,Team Training,72,4045,56.2,116,116,63,63,56,56,211,220,2.93,2.93,81,3,2,2,1,1,1,1,29.0,32.8,12,12,,6,6,3,3,2,2,,,,,,,0.17,0.17,5.6,5.48,12,12,6,6,3,3,2,2,,,,,,,0.17,0.17,-4.85,-5.43,8.2,9.6,15,130,114,81,325,362,7.2,7.2,2.2,2.2,147,101,186,197,48.6,5.1,11/14/2025,11/14/2025,
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,Team Training,MD-1,Friday,46,Team Training,65,4374,67.3,132,132,72,72,55,55,239,228,3.68,3.68,78,3,3,3,1,1,1,1,29.6,33.4,17,17,,8,8,5,5,3,3,,,,,,,0.26,0.26,5.15,3.85,17,17,8,8,5,5,3,3,,,,,,,0.27,0.27,-4.85,-4.31,9.4,15.0,20,121,106,76,304,327,6.5,6.5,1.9,1.9,137,109,189,198,51.6,8.3,11/14/2025,11/14/2025,
Dimitris Pelkas,Dimitris,Pelkas,Offensive Midfielder,Team Training,MD-1,Friday,46,Team Training,88,5444,61.9,191,191,104,104,63,63,348,321,3.95,3.95,91,3,4,4,2,2,1,1,30.3,32.9,16,16,,8,8,5,5,3,3,,,,,,,0.19,0.19,5.97,4.09,17,17,8,8,5,5,3,3,,,,,,,0.19,0.19,-5.48,-5.34,9.2,16.3,28,163,143,102,407,457,8.8,8.8,2.6,2.6,135,136,195,196,51.4,8.9,11/14/2025,11/14/2025,
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,Team Training,MD-1,Friday,46,Team Training,88,4984,56.6,245,245,134,134,85,85,446,406,5.07,5.07,121,4,6,6,2,2,1,1,31.6,35.3,19,19,,9,9,5,5,3,3,,,,,,,0.22,0.22,4.98,3.99,20,20,10,10,6,6,4,4,,,,,,,0.23,0.23,-5.8,-3.16,19.6,10.5,20,143,125,89,357,383,8.8,8.8,2.6,2.6,153,125,193,198,50.0,3.1,11/14/2025,11/14/2025,
Christos Tzolis,Christos,Tzolis,Winger,Team Training,MD-1,Friday,46,Team Training,65,3948,60.7,198,198,108,108,74,74,359,341,5.53,5.53,106,4,4,4,2,2,1,1,31.1,35.6,14,14,,7,7,4,4,2,2,,,,,,,0.22,0.22,5.34,4.76,14,14,7,7,4,4,2,2,,,,,,,0.22,0.22,-6.13,-5.46,13.3,17.2,18,122,106,76,304,335,6.5,6.5,1.9,1.9,143,99,191,197,49.6,6.0,11/14/2025,11/14/2025,
Giorgos Masouras,Giorgos,Masouras,Winger,Team Training,MD-1,Friday,46,Team Training,88,4995,56.8,223,223,122,122,81,81,406,376,4.61,4.61,115,4,5,5,2,2,1,1,32.1,35.0,18,18,,9,9,5,5,3,3,,,,,,,0.21,0.21,4.83,5.32,17,17,8,8,5,5,3,3,,,,,,,0.19,0.19,-4.9,-4.8,15.5,15.3,21,152,133,95,380,434,8.8,8.8,2.6,2.6,141,125,190,199,49.5,8.3,11/14/2025,11/14/2025,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,Team Training,MD-1,Friday,46,Team Training,65,4071,62.6,156,156,85,85,69,69,284,277,4.36,4.36,98,4,3,3,1,1,1,1,30.2,34.5,12,12,,6,6,3,3,2,2,,,,,,,0.19,0.19,5.05,4.99,12,12,6,6,3,3,2,2,,,,,,,0.19,0.19,-4.67,-3.13,17.2,20.0,19,116,101,72,289,334,6.5,6.5,1.9,1.9,150,102,197,199,49.3,4.0,11/14/2025,11/14/2025,
Fotis Ioannidis,Fotis,Ioannidis,Striker,Team Training,MD-1,Friday,46,Team Training,88,5383,61.2,239,239,130,130,81,81,434,425,4.93,4.93,116,3,5,5,2,2,1,1,30.3,34.2,19,19,,9,9,5,5,3,3,,,,,,,0.22,0.22,4.76,4.12,19,19,9,9,5,5,3,3,,,,,,,0.22,0.22,-6.11,-3.61,14.0,10.4,27,180,157,112,449,488,8.8,8.8,2.6,2.6,147,135,196,195,51.5,8.0,11/14/2025,11/14/2025,
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,90,11160,124.0,664,664,362,362,385,385,1206,1207,13.41,13.41,550,17,16,16,8,8,7,7,32.5,34.7,58,58,,29,29,17,17,11,11,,,,,,,0.65,0.65,4.82,4.79,54,54,27,27,16,16,10,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,58,331,289,207,827,895,16.2,16.2,5.4,5.4,154,279,186,194,51.0,3.2,11/15/2025,11/15/2025,
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,90,9740,108.2,327,327,178,178,150,150,594,545,6.61,6.61,214,6,8,8,3,3,2,2,30.6,31.9,48,48,,24,24,14,14,9,9,,,,,,,0.54,0.54,4.57,4.96,46,46,23,23,13,13,9,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,40,298,260,186,744,862,16.2,16.2,5.4,5.4,151,243,189,197,50.8,6.4,11/15/2025,11/15/2025,
Panagiotis Retsos,Panagiotis,Retsos,Central Defender,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,90,9198,102.2,374,187,204,102,156,78,680,313,7.55,7.55,224,6,8,4,4,2,2,1,31.2,32.6,38,19,,18,9,10,5,6,3,,,,,,,0.44,0.44,5.74,3.69,36,18,18,9,10,5,6,3,,,,,,,0.41,0.41,-6.22,-3.33,13.8,11.7,42,282,248,176,708,798,16.2,8.1,5.4,2.7,153,230,190,198,51.1,8.9,11/15/2025,11/15/2025,
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,90,11801,131.1,390,390,212,212,209,209,708,704,7.87,7.87,299,12,9,9,4,4,4,4,30.4,32.3,51,51,,25,25,15,15,10,10,,,,,,,0.57,0.57,5.84,3.61,52,52,26,26,15,15,10,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,55,374,327,234,934,1087,16.2,16.2,5.4,5.4,160,295,196,192,50.1,8.3,11/15/2025,11/15/2025,
Christos Mouzakitis,Christos,Mouzakitis,Defensive Midfielder,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,89,10413,117.0,376,148,206,81,147,58,687,271,7.71,7.71,211,8,8,3,3,1,3,1,30.8,32.3,41,16,,20,8,10,4,8,3,,,,,,,0.46,0.46,5.8,3.96,41,16,20,8,10,4,8,3,,,,,,,0.47,0.47,-6.42,-3.19,9.4,18.9,48,331,290,209,829,910,16.0,6.3,5.3,2.1,159,259,192,200,49.8,3.6,11/15/2025,11/15/2025,
Christos Tzolis,Christos,Tzolis,Winger,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,90,10485,116.5,699,699,381,381,419,419,1270,1227,14.11,14.11,599,24,17,17,8,8,8,8,33.7,35.6,48,48,,24,24,14,14,9,9,,,,,,,0.53,0.53,4.79,3.67,44,44,22,22,13,13,8,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,50,295,258,185,738,835,16.2,16.2,5.4,5.4,166,262,188,195,49.2,5.0,11/15/2025,11/15/2025,
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,84,10447,124.4,432,463,235,252,212,227,786,851,9.35,9.35,302,12,10,11,5,5,4,4,31.7,33.2,52,56,,26,28,15,16,10,11,,,,,,,0.63,0.63,4.89,5.47,54,58,27,29,16,17,10,11,,,,,,,0.65,0.65,-5.01,-5.74,17.9,19.4,51,329,287,205,822,902,15.1,16.2,5.0,5.4,166,261,186,194,51.3,6.8,11/15/2025,11/15/2025,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,43,4934,114.8,303,634,165,346,186,389,551,1115,12.82,12.82,266,8,7,15,3,7,3,7,33.1,34.2,22,47,,11,23,7,14,4,9,,,,,,,0.52,0.52,5.48,5.41,21,44,11,22,6,13,4,8,,,,,,,0.49,0.49,-6.05,-3.34,19.6,11.5,23,153,134,96,383,453,7.7,16.2,2.6,5.4,156,123,191,195,48.0,4.6,11/15/2025,11/15/2025,
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,75,8702,116.0,598,718,327,392,266,319,1088,1290,14.51,14.51,380,12,14,17,7,8,5,6,34.0,35.1,41,49,,20,24,12,14,8,9,,,,,,,0.55,0.55,5.6,4.71,41,49,20,24,12,14,8,9,,,,,,,0.55,0.55,-4.99,-4.31,18.7,14.7,44,245,215,153,613,669,13.5,16.2,4.5,5.4,162,218,191,196,49.8,3.4,11/15/2025,11/15/2025,
Kostas Tsimikas,Kostas,Tsimikas,Full Back,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,90,10311,114.6,624,624,340,340,353,353,1134,1078,12.6,12.6,504,21,15,15,7,7,7,7,32.7,34.0,45,45,,22,22,13,13,9,9,,,,,,,0.51,0.51,6.19,5.36,43,43,21,21,13,13,8,8,,,,,,,0.48,0.48,-5.2,-4.87,15.5,17.7,48,326,285,204,815,948,16.2,16.2,5.4,5.4,150,258,187,194,51.4,2.3,11/15/2025,11/15/2025,
Giorgos Masouras,Giorgos,Masouras,Winger,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,15,1685,112.3,93,280,51,153,62,185,169,492,11.3,11.3,88,3,2,6,1,3,1,3,34.1,34.9,7,21,,3,10,2,6,1,4,,,,,,,0.48,0.48,5.41,3.47,7,22,4,11,2,6,1,4,,,,,,,0.5,0.5,-4.59,-4.9,14.0,14.5,8,53,46,33,132,149,2.7,8.1,0.9,2.7,157,42,188,198,51.3,2.1,11/15/2025,11/15/2025,
Pantelis Hatzidiakos,Pantelis,Hatzidiakos,Central Defender,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,1,103,103.2,4,172,2,94,2,80,7,283,6.96,6.96,3,0,0,4,0,2,0,1,30.4,31.8,0,22,,0,11,0,6,0,4,,,,,,,0.51,0.51,5.72,4.05,0,21,0,10,0,6,0,4,,,,,,,0.48,0.48,-5.49,-4.71,13.6,19.9,0,3,3,2,7,9,0.2,8.1,0.1,2.7,165,3,192,195,51.6,7.9,11/15/2025,11/15/2025,
Odysseas Vlachodimos,Odysseas,Vlachodimos,Goalkeeper,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,90,4766,53.0,58,58,32,32,24,24,105,108,1.17,1.17,34,1,1,1,0,0,0,0,25.9,27.1,23,23,,11,11,7,7,4,4,,,,,,,0.26,0.26,5.17,3.51,24,24,12,12,7,7,4,4,,,,,,,0.28,0.28,-5.2,-3.48,13.0,15.1,21,149,131,93,373,394,16.2,16.2,5.4,5.4,153,119,187,193,49.7,4.8,11/15/2025,11/15/2025,
Andreas Tetteh,Andreas,Tetteh,Striker,GRE 3-2 SCO,Match Day,Saturday,46,Entire Session,47,5414,115.2,310,427,169,233,209,273,563,753,12.0,12.0,298,10,7,10,3,5,3,5,33.0,34.1,25,33,0,12,16,7,10,5,6,0,0,0,0,0,0,0.5,0.5,5.4,4.5,24,31,11,15,7,9,5,6,0,0,0,0,0,0,0.5,0.5,-5.6,-4.1,18.1,12.8,24,167,146,104,417,470,8.4,11.2,2.8,3.8,159,135,192,194,49.5,5.1,11/15/2025,11/15/2025,
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,Team Training,MD+1 Recovery,Sunday,46,Recovery,35,916,26.2,8,8,4,4,2,2,15,13,0.42,0.42,3,0,0,0,0,0,0,0,23.7,27.7,3,3,,1,1,0,0,0,0,,,,,,,0.09,0.09,5.36,3.37,3,3,1,1,0,0,0,0,,,,,,,0.09,0.09,-5.0,-4.1,11.7,10.5,3,27,24,17,67,80,3.5,3.5,1.1,1.1,149,23,188,196,49.5,3.7,11/16/2025,11/16/2025,
Odysseas Vlachodimos,Odysseas,Vlachodimos,Goalkeeper,Team Training,MD+1 Recovery,Sunday,46,Recovery,35,868,24.8,8,8,4,4,2,2,15,15,0.43,0.43,3,0,0,0,0,0,0,0,23.8,27.0,2,2,,1,1,0,0,0,0,,,,,,,0.09,0.09,5.42,4.3,3,3,1,1,0,0,0,0,,,,,,,0.09,0.09,-5.36,-3.51,12.4,9.7,3,25,22,16,62,68,3.5,3.5,1.1,1.1,141,22,192,199,50.1,5.1,11/16/2025,11/16/2025,
