Player Display Name,Player First Name,Player Last Name,Player Primary Position,Session Title,Session Type,Session Day of Week,Session Week Number,Drill Title,Total Time,Total Distance,Distance Per Min,Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),High Speed Running (Absolute),High Speed Running (Relative),HSR Per Minute (Absolute),HSR Per Minute (Relative),Sprint Distance,Sprints,Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Max Speed,Player Max Speed,Accelerations (Absolute),Accelerations (Relative),Acceleration Impulse,Accelerations Zone 4 (Absolute),Accelerations Zone 4 (Relative),Accelerations Zone 5 (Absolute),Accelerations Zone 5 (Relative),Accelerations Zone 6 (Absolute),Accelerations Zone 6 (Relative),Accelerations Total Distance Zone 4 (Absolute),Accelerations Total Distance Zone 4 (Relative),Accelerations Total Distance Zone 5 (Absolute),Accelerations Total Distance Zone 5 (Relative),Accelerations Total Distance Zone 6 (Absolute),Accelerations Total Distance Zone 6 (Relative),Accelerations Per Min (Absolute),Accelerations Per Min (Relative),Player Max Accel,Max Acceleration,Decelerations (Absolute),Decelerations (Relative),Decelerations Zone 4 (Absolute),Decelerations Zone 4 (Relative),Decelerations Zone 5 (Absolute),Decelerations Zone 5 (Relative),Decelerations Zone 6 (Absolute),Decelerations Zone 6 (Relative),Decelerations Total Distance Zone 4 (Absolute),Decelerations Total Distance Zone 4 (Relative),Decelerations Total Distance Zone 5 (Absolute),Decelerations Total Distance Zone 5 (Relative),Decelerations Total Distance Zone 6 (Absolute),Decelerations Total Distance Zone 6 (Relative),Decels Per Min (Absolute),Decelerations Per Min (Relative),Player Max Decel,Max Deceleration,Average Time Since Last Accel,Average Time Since Last Decel,HML Efforts,Dynamic Load Anterior,Dynamic Load Lateral,Dynamic Load Vertical,Mechanical Load,Total Loading,Time In Heart Rate Zone 5 (Absolute),Time In Heart Rate Zone 5 (Relative),Time In Heart Rate Zone 6 (Absolute),Time In Heart Rate Zone 6 (Relative),Average Heart Rate,Heart Rate Load,Max Heart Rate,Player Max Heart Rate,Step Balance,Fatigue Index,Drill Date,Session Date,Unnamed: 89
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,DEN 3-1 GRE,Match Day,Sunday,41,30-45,15,1740,116.0,120,718,65,392,53,319,218,1290,14.51,14.51,76,3,3,17,1,8,1,6,34.0,35.1,8,49,,4,24,2,14,1,9,,,,,,,0.55,0.55,5.6,4.71,8,49,4,24,2,14,1,9,,,,,,,0.55,0.55,-4.99,-4.31,18.7,14.7,9,49,43,31,123,134,2.7,16.2,0.9,5.4,162,44,191,196,-0.05,3.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,DEN 3-1 GRE,Match Day,Sunday,41,45-60,15,1740,116.0,120,718,65,392,53,319,218,1290,14.51,14.51,76,3,3,17,1,8,1,6,34.0,35.1,8,49,,4,24,2,14,1,9,,,,,,,0.55,0.55,5.6,4.71,8,49,4,24,2,14,1,9,,,,,,,0.55,0.55,-4.99,-4.31,18.7,14.7,9,49,43,31,123,134,2.7,16.2,0.9,5.4,162,44,191,196,-0.05,3.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,DEN 3-1 GRE,Match Day,Sunday,41,60-75,4,464,116.0,32,718,17,392,14,319,58,1290,14.51,14.51,20,1,1,17,0,8,0,6,34.0,35.1,2,49,,1,24,1,14,0,9,,,,,,,0.55,0.55,5.6,4.71,2,49,1,24,1,14,0,9,,,,,,,0.55,0.55,-4.99,-4.31,18.7,14.7,2,13,11,8,33,36,0.7,16.2,0.2,5.4,162,12,191,196,-0.05,3.4,10/12/2025,10/12/2025,Nat Team
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,Entire Session,26,2896,111.4,121,163,66,89,75,101,220,307,8.47,8.47,108,4,3,4,1,1,1,2,33.0,33.0,13,18,,7,9,4,5,2,3,,,,,,,0.52,0.52,5.24,5.33,12,16,6,8,4,5,2,3,,,,,,,0.49,0.49,-5.24,-4.34,18.1,16.0,13,95,83,59,237,284,4.7,6.3,1.6,2.1,157,72,190,200,0.05,2.4,10/12/2025,10/12/2025,Nat Team
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,2nd half,26,2896,111.4,121,163,66,89,75,101,220,307,8.47,8.47,108,4,3,4,1,1,1,2,33.0,33.0,13,18,,7,9,4,5,2,3,,,,,,,0.52,0.52,5.24,5.33,12,16,6,8,4,5,2,3,,,,,,,0.49,0.49,-5.24,-4.34,18.1,16.0,13,95,83,59,237,284,4.7,6.3,1.6,2.1,157,72,190,200,0.05,2.4,10/12/2025,10/12/2025,Nat Team
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,60-75,11,1225,111.4,51,163,28,89,32,101,93,307,8.47,8.47,46,2,1,4,0,1,0,2,33.0,33.0,6,18,,3,9,2,5,1,3,,,,,,,0.52,0.52,5.24,5.33,5,16,3,8,2,5,1,3,,,,,,,0.49,0.49,-5.24,-4.34,18.1,16.0,6,40,35,25,100,120,2.0,6.3,0.7,2.1,157,30,190,200,0.05,2.4,10/12/2025,10/12/2025,Nat Team
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,75-90,15,1671,111.4,70,163,38,89,43,101,127,307,8.47,8.47,62,2,2,4,1,1,1,2,33.0,33.0,7,18,,4,9,2,5,1,3,,,,,,,0.52,0.52,5.24,5.33,7,16,3,8,2,5,1,3,,,,,,,0.49,0.49,-5.24,-4.34,18.1,16.0,7,55,48,34,137,164,2.7,6.3,0.9,2.1,157,42,190,200,0.05,2.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,Entire Session,90,9740,108.2,327,327,178,178,150,150,594,545,6.61,6.61,214,6,8,8,3,3,2,2,30.6,31.9,48,48,,24,24,14,14,9,9,,,,,,,0.54,0.54,4.57,4.96,46,46,23,23,13,13,9,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,40,298,260,186,744,862,16.2,16.2,5.4,5.4,151,243,189,197,0.02,6.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,1st half,45,4870,108.2,164,327,89,178,75,150,297,545,6.61,6.61,107,3,4,8,2,3,1,2,30.6,31.9,24,48,,12,24,7,14,4,9,,,,,,,0.54,0.54,4.57,4.96,23,46,12,23,6,13,4,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,20,149,130,93,372,431,8.1,16.2,2.7,5.4,151,122,189,197,0.02,6.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,2nd half,45,4870,108.2,164,327,89,178,75,150,297,545,6.61,6.61,107,3,4,8,2,3,1,2,30.6,31.9,24,48,,12,24,7,14,4,9,,,,,,,0.54,0.54,4.57,4.96,23,46,12,23,6,13,4,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,20,149,130,93,372,431,8.1,16.2,2.7,5.4,151,122,189,197,0.02,6.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,0-15,15,1623,108.2,54,327,30,178,25,150,99,545,6.61,6.61,36,1,1,8,0,3,0,2,30.6,31.9,8,48,,4,24,2,14,2,9,,,,,,,0.54,0.54,4.57,4.96,8,46,4,23,2,13,2,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,7,50,43,31,124,144,2.7,16.2,0.9,5.4,151,40,189,197,0.02,6.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,15-30,15,1623,108.2,54,327,30,178,25,150,99,545,6.61,6.61,36,1,1,8,0,3,0,2,30.6,31.9,8,48,,4,24,2,14,2,9,,,,,,,0.54,0.54,4.57,4.96,8,46,4,23,2,13,2,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,7,50,43,31,124,144,2.7,16.2,0.9,5.4,151,40,189,197,0.02,6.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,30-45,15,1623,108.2,54,327,30,178,25,150,99,545,6.61,6.61,36,1,1,8,0,3,0,2,30.6,31.9,8,48,,4,24,2,14,2,9,,,,,,,0.54,0.54,4.57,4.96,8,46,4,23,2,13,2,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,7,50,43,31,124,144,2.7,16.2,0.9,5.4,151,40,189,197,0.02,6.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,45-60,15,1623,108.2,54,327,30,178,25,150,99,545,6.61,6.61,36,1,1,8,0,3,0,2,30.6,31.9,8,48,,4,24,2,14,2,9,,,,,,,0.54,0.54,4.57,4.96,8,46,4,23,2,13,2,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,7,50,43,31,124,144,2.7,16.2,0.9,5.4,151,40,189,197,0.02,6.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,60-75,15,1623,108.2,54,327,30,178,25,150,99,545,6.61,6.61,36,1,1,8,0,3,0,2,30.6,31.9,8,48,,4,24,2,14,2,9,,,,,,,0.54,0.54,4.57,4.96,8,46,4,23,2,13,2,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,7,50,43,31,124,144,2.7,16.2,0.9,5.4,151,40,189,197,0.02,6.4,10/12/2025,10/12/2025,Nat Team
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,75-90,15,1623,108.2,54,327,30,178,25,150,99,545,6.61,6.61,36,1,1,8,0,3,0,2,30.6,31.9,8,48,,4,24,2,14,2,9,,,,,,,0.54,0.54,4.57,4.96,8,46,4,23,2,13,2,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,7,50,43,31,124,144,2.7,16.2,0.9,5.4,151,40,189,197,0.02,6.4,10/12/2025,10/12/2025,Nat Team
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,Entire Session,64,8392,131.1,277,390,151,212,149,209,503,704,7.87,7.87,213,9,6,9,3,4,3,4,30.4,32.3,36,51,,18,25,11,15,7,10,,,,,,,0.57,0.57,5.84,3.61,37,52,18,26,11,15,7,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,39,266,233,166,664,773,11.5,16.2,3.8,5.4,160,210,196,192,-0.01,8.3,10/12/2025,10/12/2025,Nat Team
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,1st half,45,5901,131.1,195,390,106,212,105,209,354,704,7.87,7.87,150,6,4,9,2,4,2,4,30.4,32.3,25,51,,13,25,8,15,5,10,,,,,,,0.57,0.57,5.84,3.61,26,52,13,26,8,15,5,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,27,187,164,117,467,544,8.1,16.2,2.7,5.4,160,148,196,192,-0.01,8.3,10/12/2025,10/12/2025,Nat Team
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,2nd half,19,2491,131.1,82,390,45,212,44,209,149,704,7.87,7.87,63,3,2,9,1,4,1,4,30.4,32.3,11,51,,5,25,3,15,2,10,,,,,,,0.57,0.57,5.84,3.61,11,52,5,26,3,15,2,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,12,79,69,49,197,229,3.4,16.2,1.1,5.4,160,62,196,192,-0.01,8.3,10/12/2025,10/12/2025,Nat Team
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,0-15,15,1967,131.1,65,390,35,212,35,209,118,704,7.87,7.87,50,2,1,9,1,4,1,4,30.4,32.3,8,51,,4,25,3,15,2,10,,,,,,,0.57,0.57,5.84,3.61,9,52,4,26,3,15,2,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,9,62,55,39,156,181,2.7,16.2,0.9,5.4,160,49,196,192,-0.01,8.3,10/12/2025,10/12/2025,Nat Team
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,15-30,15,1967,131.1,65,390,35,212,35,209,118,704,7.87,7.87,50,2,1,9,1,4,1,4,30.4,32.3,8,51,,4,25,3,15,2,10,,,,,,,0.57,0.57,5.84,3.61,9,52,4,26,3,15,2,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,9,62,55,39,156,181,2.7,16.2,0.9,5.4,160,49,196,192,-0.01,8.3,10/12/2025,10/12/2025,Nat Team
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,30-45,15,1967,131.1,65,390,35,212,35,209,118,704,7.87,7.87,50,2,1,9,1,4,1,4,30.4,32.3,8,51,,4,25,3,15,2,10,,,,,,,0.57,0.57,5.84,3.61,9,52,4,26,3,15,2,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,9,62,55,39,156,181,2.7,16.2,0.9,5.4,160,49,196,192,-0.01,8.3,10/12/2025,10/12/2025,Nat Team
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,45-60,15,1967,131.1,65,390,35,212,35,209,118,704,7.87,7.87,50,2,1,9,1,4,1,4,30.4,32.3,8,51,,4,25,3,15,2,10,,,,,,,0.57,0.57,5.84,3.61,9,52,4,26,3,15,2,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,9,62,55,39,156,181,2.7,16.2,0.9,5.4,160,49,196,192,-0.01,8.3,10/12/2025,10/12/2025,Nat Team
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,DEN 3-1 GRE,Match Day,Sunday,41,60-75,4,524,131.1,17,390,9,212,9,209,31,704,7.87,7.87,13,1,0,9,0,4,0,4,30.4,32.3,2,51,,1,25,1,15,0,10,,,,,,,0.57,0.57,5.84,3.61,2,52,1,26,1,15,0,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,2,17,15,10,42,48,0.7,16.2,0.2,5.4,160,13,196,192,-0.01,8.3,10/12/2025,10/12/2025,Nat Team
Giorgos Masouras,Giorgos,Masouras,Winger,DEN 3-1 GRE,Match Day,Sunday,41,Entire Session,26,2920,112.3,162,280,88,153,107,185,294,492,11.3,11.3,153,6,3,6,2,3,2,3,34.1,34.9,12,21,,6,10,3,6,2,4,,,,,,,0.48,0.48,5.41,3.47,13,22,6,11,3,6,2,4,,,,,,,0.5,0.5,-4.59,-4.9,14.0,14.5,13,91,80,57,229,259,4.7,8.1,1.6,2.7,157,73,188,198,0.07,2.1,10/12/2025,10/12/2025,Nat Team
Giorgos Masouras,Giorgos,Masouras,Winger,DEN 3-1 GRE,Match Day,Sunday,41,2nd half,26,2920,112.3,162,280,88,153,107,185,294,492,11.3,11.3,153,6,3,6,2,3,2,3,34.1,34.9,12,21,,6,10,3,6,2,4,,,,,,,0.48,0.48,5.41,3.47,13,22,6,11,3,6,2,4,,,,,,,0.5,0.5,-4.59,-4.9,14.0,14.5,13,91,80,57,229,259,4.7,8.1,1.6,2.7,157,73,188,198,0.07,2.1,10/12/2025,10/12/2025,Nat Team
Giorgos Masouras,Giorgos,Masouras,Winger,DEN 3-1 GRE,Match Day,Sunday,41,60-75,11,1235,112.3,69,280,37,153,45,185,124,492,11.3,11.3,65,3,1,6,1,3,1,3,34.1,34.9,5,21,,3,10,1,6,1,4,,,,,,,0.48,0.48,5.41,3.47,6,22,3,11,1,6,1,4,,,,,,,0.5,0.5,-4.59,-4.9,14.0,14.5,6,38,34,24,97,110,2.0,8.1,0.7,2.7,157,31,188,198,0.07,2.1,10/12/2025,10/12/2025,Nat Team
Giorgos Masouras,Giorgos,Masouras,Winger,DEN 3-1 GRE,Match Day,Sunday,41,75-90,15,1685,112.3,93,280,51,153,62,185,170,492,11.3,11.3,88,3,2,6,1,3,1,3,34.1,34.9,7,21,,3,10,2,6,1,4,,,,,,,0.48,0.48,5.41,3.47,7,22,3,11,2,6,1,4,,,,,,,0.5,0.5,-4.59,-4.9,14.0,14.5,7,52,46,33,132,149,2.7,8.1,0.9,2.7,157,42,188,198,0.07,2.1,10/12/2025,10/12/2025,Nat Team
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,Entire Session,90,9533,105.9,340,340,185,185,138,138,618,636,6.86,6.86,197,6,8,8,4,4,2,2,31.0,32.4,41,41,,20,20,12,12,8,8,,,,,,,0.46,0.46,4.62,3.87,43,43,21,21,12,12,8,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,42,313,274,195,781,888,16.2,16.2,5.4,5.4,167,238,195,196,0.13,7.3,10/12/2025,10/12/2025,Nat Team
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,1st half,45,4766,105.9,170,340,92,185,69,138,309,636,6.86,6.86,98,3,4,8,2,4,1,2,31.0,32.4,20,41,,10,20,6,12,4,8,,,,,,,0.46,0.46,4.62,3.87,22,43,10,21,6,12,4,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,21,156,137,98,390,444,8.1,16.2,2.7,5.4,167,119,195,196,0.13,7.3,10/12/2025,10/12/2025,Nat Team
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,2nd half,45,4766,105.9,170,340,92,185,69,138,309,636,6.86,6.86,98,3,4,8,2,4,1,2,31.0,32.4,20,41,,10,20,6,12,4,8,,,,,,,0.46,0.46,4.62,3.87,22,43,10,21,6,12,4,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,21,156,137,98,390,444,8.1,16.2,2.7,5.4,167,119,195,196,0.13,7.3,10/12/2025,10/12/2025,Nat Team
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,0-15,15,1589,105.9,57,340,31,185,23,138,103,636,6.86,6.86,33,1,1,8,1,4,0,2,31.0,32.4,7,41,,3,20,2,12,1,8,,,,,,,0.46,0.46,4.62,3.87,7,43,4,21,2,12,1,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,7,52,46,32,130,148,2.7,16.2,0.9,5.4,167,40,195,196,0.13,7.3,10/12/2025,10/12/2025,Nat Team
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,15-30,15,1589,105.9,57,340,31,185,23,138,103,636,6.86,6.86,33,1,1,8,1,4,0,2,31.0,32.4,7,41,,3,20,2,12,1,8,,,,,,,0.46,0.46,4.62,3.87,7,43,4,21,2,12,1,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,7,52,46,32,130,148,2.7,16.2,0.9,5.4,167,40,195,196,0.13,7.3,10/12/2025,10/12/2025,Nat Team
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,30-45,15,1589,105.9,57,340,31,185,23,138,103,636,6.86,6.86,33,1,1,8,1,4,0,2,31.0,32.4,7,41,,3,20,2,12,1,8,,,,,,,0.46,0.46,4.62,3.87,7,43,4,21,2,12,1,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,7,52,46,32,130,148,2.7,16.2,0.9,5.4,167,40,195,196,0.13,7.3,10/12/2025,10/12/2025,Nat Team
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,45-60,15,1589,105.9,57,340,31,185,23,138,103,636,6.86,6.86,33,1,1,8,1,4,0,2,31.0,32.4,7,41,,3,20,2,12,1,8,,,,,,,0.46,0.46,4.62,3.87,7,43,4,21,2,12,1,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,7,52,46,32,130,148,2.7,16.2,0.9,5.4,167,40,195,196,0.13,7.3,10/12/2025,10/12/2025,Nat Team
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,60-75,15,1589,105.9,57,340,31,185,23,138,103,636,6.86,6.86,33,1,1,8,1,4,0,2,31.0,32.4,7,41,,3,20,2,12,1,8,,,,,,,0.46,0.46,4.62,3.87,7,43,4,21,2,12,1,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,7,52,46,32,130,148,2.7,16.2,0.9,5.4,167,40,195,196,0.13,7.3,10/12/2025,10/12/2025,Nat Team
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,DEN 3-1 GRE,Match Day,Sunday,41,75-90,15,1589,105.9,57,340,31,185,23,138,103,636,6.86,6.86,33,1,1,8,1,4,0,2,31.0,32.4,7,41,,3,20,2,12,1,8,,,,,,,0.46,0.46,4.62,3.87,7,43,4,21,2,12,1,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,7,52,46,32,130,148,2.7,16.2,0.9,5.4,167,40,195,196,0.13,7.3,10/12/2025,10/12/2025,Nat Team
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,DEN 3-1 GRE,Match Day,Sunday,41,Entire Session,26,2984,114.8,183,634,100,346,112,389,333,1115,12.82,12.82,161,5,4,15,2,7,2,7,33.1,34.2,14,47,,7,23,4,14,3,9,,,,,,,0.52,0.52,5.48,5.41,13,44,6,22,4,13,2,8,,,,,,,0.49,0.49,-6.05,-3.34,19.6,11.5,14,92,81,58,231,274,4.7,16.2,1.6,5.4,156,75,191,195,0.03,4.6,10/12/2025,10/12/2025,Nat Team
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,DEN 3-1 GRE,Match Day,Sunday,41,2nd half,26,2984,114.8,183,634,100,346,112,389,333,1115,12.82,12.82,161,5,4,15,2,7,2,7,33.1,34.2,14,47,,7,23,4,14,3,9,,,,,,,0.52,0.52,5.48,5.41,13,44,6,22,4,13,2,8,,,,,,,0.49,0.49,-6.05,-3.34,19.6,11.5,14,92,81,58,231,274,4.7,16.2,1.6,5.4,156,75,191,195,0.03,4.6,10/12/2025,10/12/2025,Nat Team
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,DEN 3-1 GRE,Match Day,Sunday,41,60-75,11,1262,114.8,77,634,42,346,47,389,141,1115,12.82,12.82,68,2,2,15,1,7,1,7,33.1,34.2,6,47,,3,23,2,14,1,9,,,,,,,0.52,0.52,5.48,5.41,6,44,3,22,2,13,1,8,,,,,,,0.49,0.49,-6.05,-3.34,19.6,11.5,6,39,34,25,98,116,2.0,16.2,0.7,5.4,156,32,191,195,0.03,4.6,10/12/2025,10/12/2025,Nat Team
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,DEN 3-1 GRE,Match Day,Sunday,41,75-90,15,1722,114.8,106,634,58,346,65,389,192,1115,12.82,12.82,93,3,2,15,1,7,1,7,33.1,34.2,8,47,,4,23,2,14,2,9,,,,,,,0.52,0.52,5.48,5.41,7,44,3,22,2,13,1,8,,,,,,,0.49,0.49,-6.05,-3.34,19.6,11.5,8,53,47,33,133,158,2.7,16.2,0.9,5.4,156,43,191,195,0.03,4.6,10/12/2025,10/12/2025,Nat Team
Lazaros Rota,Lazaros,Rota,Full Back,DEN 3-1 GRE,Match Day,Sunday,41,Entire Session,90,11000,122.2,636,318,348,174,290,145,1158,566,12.86,12.86,416,14,14,7,6,3,4,2,32.6,34.4,56,28,,28,14,16,8,10,5,,,,,,,0.63,0.63,4.94,4.79,58,29,28,14,16,8,10,5,,,,,,,0.66,0.66,-4.78,-3.91,14.9,10.9,44,370,324,232,924,1074,16.2,8.1,5.4,2.7,154,276,187,196,0.01,8.1,10/12/2025,10/12/2025,Nat Team
Lazaros Rota,Lazaros,Rota,Full Back,DEN 3-1 GRE,Match Day,Sunday,41,1st half,45,5500,122.2,318,318,174,174,145,145,579,566,12.86,12.86,208,7,7,7,3,3,2,2,32.6,34.4,28,28,,14,14,8,8,5,5,,,,,,,0.63,0.63,4.94,4.79,29,29,14,14,8,8,5,5,,,,,,,0.66,0.66,-4.78,-3.91,14.9,10.9,22,185,162,116,462,537,8.1,8.1,2.7,2.7,154,138,187,196,0.01,8.1,10/12/2025,10/12/2025,Nat Team
Lazaros Rota,Lazaros,Rota,Full Back,DEN 3-1 GRE,Match Day,Sunday,41,2nd half,45,5500,122.2,318,318,174,174,145,145,579,566,12.86,12.86,208,7,7,7,3,3,2,2,32.6,34.4,28,28,,14,14,8,8,5,5,,,,,,,0.63,0.63,4.94,4.79,29,29,14,14,8,8,5,5,,,,,,,0.66,0.66,-4.78,-3.91,14.9,10.9,22,185,162,116,462,537,8.1,8.1,2.7,2.7,154,138,187,196,0.01,8.1,10/12/2025,10/12/2025,Nat Team
Lazaros Rota,Lazaros,Rota,Full Back,DEN 3-1 GRE,Match Day,Sunday,41,0-15,15,1833,122.2,106,318,58,174,48,145,193,566,12.86,12.86,69,2,2,7,1,3,1,2,32.6,34.4,9,28,,5,14,3,8,2,5,,,,,,,0.63,0.63,4.94,4.79,10,29,5,14,3,8,2,5,,,,,,,0.66,0.66,-4.78,-3.91,14.9,10.9,7,62,54,39,154,179,2.7,8.1,0.9,2.7,154,46,187,196,0.01,8.1,10/12/2025,10/12/2025,Nat Team
Lazaros Rota,Lazaros,Rota,Full Back,DEN 3-1 GRE,Match Day,Sunday,41,15-30,15,1833,122.2,106,318,58,174,48,145,193,566,12.86,12.86,69,2,2,7,1,3,1,2,32.6,34.4,9,28,,5,14,3,8,2,5,,,,,,,0.63,0.63,4.94,4.79,10,29,5,14,3,8,2,5,,,,,,,0.66,0.66,-4.78,-3.91,14.9,10.9,7,62,54,39,154,179,2.7,8.1,0.9,2.7,154,46,187,196,0.01,8.1,10/12/2025,10/12/2025,Nat Team
Lazaros Rota,Lazaros,Rota,Full Back,DEN 3-1 GRE,Match Day,Sunday,41,30-45,15,1833,122.2,106,318,58,174,48,145,193,566,12.86,12.86,69,2,2,7,1,3,1,2,32.6,34.4,9,28,,5,14,3,8,2,5,,,,,,,0.63,0.63,4.94,4.79,10,29,5,14,3,8,2,5,,,,,,,0.66,0.66,-4.78,-3.91,14.9,10.9,7,62,54,39,154,179,2.7,8.1,0.9,2.7,154,46,187,196,0.01,8.1,10/12/2025,10/12/2025,Nat Team
Lazaros Rota,Lazaros,Rota,Full Back,DEN 3-1 GRE,Match Day,Sunday,41,45-60,15,1833,122.2,106,318,58,174,48,145,193,566,12.86,12.86,69,2,2,7,1,3,1,2,32.6,34.4,9,28,,5,14,3,8,2,5,,,,,,,0.63,0.63,4.94,4.79,10,29,5,14,3,8,2,5,,,,,,,0.66,0.66,-4.78,-3.91,14.9,10.9,7,62,54,39,154,179,2.7,8.1,0.9,2.7,154,46,187,196,0.01,8.1,10/12/2025,10/12/2025,Nat Team
